City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
452,Derzhavinsk,KZ,51.1,66.3167,34.56,80,100,13.78,overcast clouds
453,Grand Gaube,MU,-20.0064,57.6608,79.0,83,8,4.0,light rain
454,Syamzha,RU,60.0158,41.0614,21.02,98,45,3.49,light snow
455,Ajdabiya,LY,30.7554,20.2263,68.67,24,19,12.55,few clouds
456,Gravdal,NO,68.1214,13.5031,35.01,99,100,13.13,light snow
457,Maragogi,BR,-9.0122,-35.2225,78.08,86,35,6.91,scattered clouds
458,Marsa Matruh,EG,31.3525,27.2453,63.72,38,0,10.96,clear sky
459,Herzogenbuchsee,CH,47.188,7.7062,39.2,60,0,8.05,clear sky
460,Gorontalo,ID,0.5412,123.0595,87.51,64,29,4.56,scattered clouds
461,Nevers,FR,46.9167,3.3333,37.0,69,4,5.08,clear sky
462,Harrismith,ZA,-28.2728,29.1295,48.36,95,17,1.41,few clouds
463,Kisangani,CD,0.5167,25.2,69.37,99,100,2.06,light rain
464,Uvarovo,RU,51.9849,42.2615,33.31,77,100,6.58,overcast clouds
465,Kabare,CD,-2.4683,28.8242,59.92,94,100,0.83,overcast clouds
466,Bontang,ID,0.1333,117.5,81.61,76,83,1.28,moderate rain
467,Golden Gate,US,26.1879,-81.6951,68.0,56,75,13.8,broken clouds
468,Chicago,US,41.85,-87.65,68.0,28,20,16.11,few clouds
469,Nishihara,JP,26.1842,127.7558,73.4,88,90,14.97,mist
470,Constitucion,CL,-35.3333,-72.4167,56.39,75,0,8.16,clear sky
471,Urumqi,CN,43.801,87.6005,41.0,65,0,2.24,clear sky
472,Sao Joao Da Barra,BR,-21.6403,-41.0511,73.71,85,47,8.14,scattered clouds
473,Gannan,CN,47.9147,123.5031,47.05,25,100,13.35,overcast clouds
474,Ondangwa,NA,-17.9167,15.95,68.0,73,2,4.61,clear sky
475,Praia Da Vitoria,PT,38.7333,-27.0667,59.0,94,75,25.1,broken clouds
476,Xiuyan,CN,40.2928,123.2744,48.99,20,0,15.48,clear sky
477,Aykhal,RU,66.0,111.5,-11.18,96,100,6.89,overcast clouds
478,Imbituba,BR,-28.24,-48.6703,68.0,88,0,2.3,clear sky
479,Cabo San Lucas,MX,22.8909,-109.9124,86.0,26,40,6.91,scattered clouds
480,Tagusao,PH,9.1924,117.8141,82.98,71,97,3.53,overcast clouds
481,Okhotsk,RU,59.3833,143.3,28.94,57,100,10.56,overcast clouds
482,Kirakira,SB,-10.4544,161.9205,87.6,66,100,10.38,overcast clouds
483,Sovetskiy,RU,61.3614,63.5842,28.31,97,100,7.2,overcast clouds
484,Vostok,RU,46.4856,135.8833,30.04,41,100,7.74,overcast clouds
485,Dandong,CN,40.1292,124.3947,48.13,25,0,17.4,clear sky
486,Cairns,AU,-16.9167,145.7667,82.4,74,100,8.05,overcast clouds
487,Conceicao Do Castelo,BR,-20.3683,-41.2439,66.99,100,93,2.39,overcast clouds
488,Bereda,ES,43.2686,-7.5406,42.01,98,36,3.0,scattered clouds
489,Viedma,AR,-40.8135,-62.9967,73.18,44,99,12.06,overcast clouds
490,Sakakah,SA,29.9697,40.2064,55.4,24,0,3.44,clear sky
491,Jumla,NP,29.2747,82.1838,38.39,20,0,5.7,clear sky
492,Navolato,MX,24.7672,-107.6944,86.0,32,40,9.22,scattered clouds
493,Bayir,TR,37.2687,28.2167,53.6,87,75,3.44,broken clouds
494,Doha,QA,25.2867,51.5333,73.4,46,0,17.27,clear sky
495,Hovd,MN,48.0056,91.6419,33.64,24,0,0.81,clear sky
496,Valleyview,CA,55.0667,-117.2859,41.14,65,100,4.43,overcast clouds
497,Erdenet,MN,49.0333,104.0833,34.36,29,0,4.43,clear sky
498,Broome,US,42.2506,-75.833,42.8,24,1,1.19,clear sky
499,Nsoko,SZ,-27.0333,31.95,65.88,77,100,3.51,overcast clouds
500,Dalby,AU,-27.1833,151.2667,69.01,84,100,3.0,overcast clouds
501,Curillo,CO,1.0333,-75.9191,73.26,94,100,2.53,overcast clouds
502,Monrovia,LR,6.3005,-10.7969,78.8,94,20,4.27,mist
503,Muncar,ID,-8.4333,114.3333,80.96,80,100,1.32,overcast clouds
504,Lumding,IN,25.7535,93.1732,72.5,47,0,1.68,clear sky
505,Bedford,GB,52.1346,-0.4663,33.01,85,28,3.94,scattered clouds
506,Igarka,RU,67.4667,86.5833,2.73,93,94,10.42,overcast clouds
507,Dakor,IN,22.75,73.15,78.8,78,20,11.5,few clouds
508,Beliator,IN,23.3333,87.2167,73.4,83,0,2.3,mist
509,Kijang,KR,35.2442,129.2139,55.4,76,90,16.11,overcast clouds
510,Omsukchan,RU,62.5333,155.8,1.0,85,100,4.81,overcast clouds
511,Odweyne,SO,9.4092,45.064,70.54,29,36,1.3,scattered clouds
512,Carepa,CO,7.7585,-76.6525,75.72,95,100,2.89,overcast clouds
513,Puerto Leguizamo,CO,-0.1934,-74.7819,73.45,96,100,1.36,overcast clouds
514,Awjilah,LY,29.1081,21.2869,67.19,19,58,12.03,broken clouds
515,Soto,AR,-32.8107,-61.4026,66.99,73,66,1.01,broken clouds
516,Tabuk,PH,17.4189,121.4443,80.74,57,0,3.42,clear sky
517,Lumberton,US,34.6182,-79.0086,50.0,43,1,5.75,clear sky
518,Wukari,NG,7.85,9.7833,82.17,15,100,3.36,overcast clouds
519,Wembley,AU,-31.9333,115.8,70.0,68,0,6.91,clear sky
520,Comodoro Rivadavia,AR,-45.8667,-67.5,66.2,59,0,2.3,clear sky
521,Fort Nelson,CA,58.8053,-122.7002,46.4,25,20,2.3,few clouds
522,Tazovskiy,RU,67.4667,78.7,23.25,96,100,6.55,light snow
523,Coahuayana,MX,18.7333,-103.6833,82.4,36,40,4.12,scattered clouds
524,Homer,US,59.6425,-151.5483,41.0,75,1,9.22,clear sky
525,Karonga,MW,-9.9333,33.9333,71.1,85,100,3.98,overcast clouds
526,Pervomayskoye,RU,43.919,46.7102,47.59,69,95,4.85,overcast clouds
527,Putai,FR,46.6579,1.9863,39.99,87,0,11.5,clear sky
528,Bulungu,CD,-4.55,18.6,70.66,96,100,0.54,overcast clouds
529,Mossendjo,CG,-2.9506,12.7261,68.38,98,99,0.78,overcast clouds
530,Fiche,ET,9.8,38.7333,51.48,51,44,3.2,scattered clouds
531,Ostersund,SE,63.1792,14.6357,39.2,70,75,19.57,broken clouds
532,Sulangan,PH,11.1373,123.7228,81.81,72,46,11.27,scattered clouds
533,Camalu,MX,30.85,-116.0667,67.08,59,5,10.38,clear sky
534,Mana,GF,5.6592,-53.7767,77.14,90,98,11.77,overcast clouds
535,Thunder Bay,CA,48.4001,-89.3168,57.2,19,20,4.61,few clouds
536,Salinas,US,36.6777,-121.6555,59.0,54,1,9.22,clear sky
537,Maldonado,UY,-34.6667,-54.9167,66.2,88,20,9.22,few clouds
538,Yarada,IN,17.65,83.2667,80.51,78,5,2.86,clear sky
539,Tete,MZ,-16.1564,33.5867,67.15,80,75,3.74,broken clouds
540,Grenaa,DK,56.4158,10.8783,33.8,86,7,3.44,clear sky
541,Dickinson,US,29.4608,-95.0513,64.99,55,1,4.61,clear sky
542,Tromso,NO,69.6496,18.957,30.2,93,90,3.44,light snow
543,Bodden Town,KY,19.2833,-81.25,78.8,65,20,17.27,few clouds
544,Huilong,CN,31.8111,121.655,57.99,61,91,18.43,overcast clouds
545,Micomeseng,GQ,2.1462,10.6164,70.47,97,100,2.3,overcast clouds
546,Pueblo,US,38.2545,-104.6091,77.0,10,1,11.5,clear sky
547,Doka,SD,13.5167,35.7667,80.38,27,12,13.49,few clouds
548,Sioux Lookout,CA,50.1001,-91.917,50.0,29,75,4.61,broken clouds
549,Teruel,ES,40.6667,-0.6667,57.2,87,0,8.05,clear sky
550,Dutse,NG,11.7594,9.3392,72.73,15,26,7.18,scattered clouds
551,Souillac,MU,-20.5167,57.5167,78.8,89,40,4.61,scattered clouds
552,Werda,BW,-25.2667,23.2833,72.05,29,0,5.86,clear sky
553,Pangnirtung,CA,66.1451,-65.7125,-3.82,69,100,7.58,overcast clouds
554,Pali,IN,25.7667,73.3333,76.05,13,0,5.53,clear sky
555,Puksoozero,RU,62.5903,40.6066,22.75,98,72,2.77,broken clouds
556,Strezhevoy,RU,60.7333,77.5889,33.8,80,0,11.18,clear sky
557,Kamaishi,JP,39.2667,141.8833,53.6,94,75,1.14,moderate rain
558,Nabire,ID,-3.3667,135.4833,86.68,56,63,3.53,broken clouds
559,Lima,PE,-12.0432,-77.0282,73.99,73,0,4.61,clear sky
560,Lodwar,KE,3.1191,35.5973,78.76,63,98,3.42,moderate rain
561,Buchanan,LR,5.8808,-10.0467,78.8,94,20,4.61,mist
562,Baoma,CN,31.4859,106.1128,54.88,78,99,4.63,overcast clouds
563,Durango,MX,24.8333,-104.8333,75.69,23,100,4.27,overcast clouds
564,Channel-Port Aux Basques,CA,47.5702,-59.1367,35.46,97,100,22.01,moderate rain
565,Sri Aman,MY,1.2376,111.4621,71.6,100,40,1.12,scattered clouds
566,Le Port,RE,-20.9373,55.2919,78.8,73,20,10.36,few clouds
567,Kokopo,PG,-4.352,152.2633,86.09,64,100,5.86,overcast clouds
568,Safaga,EG,26.7292,33.9365,66.88,26,0,14.92,clear sky
569,San Rafael,AR,-34.6177,-68.3301,72.1,48,0,15.1,clear sky
570,Xining,CN,36.6167,101.7667,33.91,83,90,2.17,overcast clouds
571,Kaduna,NG,10.5222,7.4383,71.64,14,58,6.73,broken clouds
572,Barzas,RU,55.7167,86.3167,26.6,74,0,8.95,clear sky
573,Westport,US,41.1415,-73.3579,45.0,57,1,4.54,clear sky
574,Hay River,CA,60.8156,-115.7999,24.8,63,54,8.05,broken clouds
575,Terra Nova,BR,-12.3667,-40.6667,68.29,71,10,4.14,clear sky
576,Oktyabrskoye,RU,43.0645,44.7417,39.2,93,16,8.95,few clouds
577,Harper,LR,4.375,-7.7169,78.85,89,100,6.98,overcast clouds
578,Haines Junction,CA,60.7522,-137.5108,33.8,37,94,8.05,overcast clouds
579,Acala,MX,16.5667,-92.8,73.4,53,20,17.27,few clouds
580,Mocuba,MZ,-16.8392,36.9856,69.13,97,24,2.08,few clouds
581,Hurghada,EG,27.2574,33.8129,63.54,28,0,14.92,clear sky
582,Yashkino,RU,55.8736,85.4265,30.2,74,20,4.47,few clouds
583,Pacific Grove,US,36.6177,-121.9166,59.0,55,20,8.05,few clouds
584,Wilkie,CA,52.4168,-108.7014,51.8,32,1,4.61,clear sky
585,Melipilla,CL,-33.7,-71.2167,73.99,94,90,6.91,overcast clouds
586,Guben,DE,51.9499,14.7145,30.99,91,8,1.01,clear sky
587,Port Lincoln,AU,-34.7333,135.8667,73.09,65,0,8.23,clear sky
588,Boende,CD,-0.2167,20.8667,70.03,99,40,2.57,scattered clouds
589,Olden,NO,61.8364,6.8064,37.99,94,87,1.01,overcast clouds
590,Pozo Colorado,PY,-23.4923,-58.7972,76.53,51,94,6.85,overcast clouds
591,Glendive,US,47.1053,-104.7125,70.0,16,1,10.36,clear sky
592,Alice Springs,AU,-23.7,133.8833,78.8,31,0,11.5,clear sky
593,Nihommatsu,JP,37.5833,140.4333,64.99,68,97,1.99,overcast clouds
594,Ankazoabo,MG,-22.2833,44.5167,67.96,87,2,4.9,clear sky
595,Penzance,GB,50.1186,-5.5371,42.01,87,0,6.91,clear sky
596,Sorland,NO,67.667,12.6934,39.22,95,100,34.31,moderate rain
597,Richards Bay,ZA,-28.783,32.0377,65.48,76,16,5.95,few clouds
598,Ust-Kuyga,RU,70.0167,135.6,-9.08,91,100,5.35,overcast clouds
599,Kedrovyy,RU,56.1667,91.8167,33.8,93,75,4.47,light snow
600,Mahon,ES,39.8885,4.2658,59.0,47,0,16.11,clear sky
601,Port Macquarie,AU,-31.4333,152.9167,75.99,68,100,3.44,overcast clouds
602,Tommot,RU,58.9564,126.2925,17.83,84,99,0.92,overcast clouds
603,Norfolk,US,42.1668,-71.2495,41.0,41,1,3.02,clear sky
604,Alihe,CN,50.5667,123.7167,40.19,47,79,6.62,broken clouds
605,Caravelas,BR,-17.7125,-39.2481,76.75,82,100,5.64,overcast clouds
606,Rampura,IN,30.25,75.2333,64.33,11,5,6.78,clear sky
607,Amga,RU,60.8953,131.9608,8.4,84,100,1.88,overcast clouds
608,Husavik,IS,66.0449,-17.3389,23.0,80,90,18.41,snow
609,Copacabana,CO,6.3463,-75.5089,60.8,94,75,4.61,broken clouds
610,Barsovo,RU,61.1667,73.1667,33.8,75,0,8.95,clear sky
611,Wundanyi,KE,-3.4019,38.364,63.52,87,47,4.88,scattered clouds
612,Udachnyy,RU,66.4167,112.4,-12.42,94,95,5.75,overcast clouds
613,Pecos,US,31.4229,-103.4932,68.0,52,1,19.57,clear sky
614,Frontera Comalapa,MX,15.65,-92.1333,70.2,69,5,3.69,clear sky
615,Isugod,PH,9.3408,118.1196,84.43,66,92,1.88,overcast clouds
616,Tawau,MY,4.2498,117.8871,82.4,89,20,3.58,few clouds
617,Benghazi,LY,32.1167,20.0667,68.14,42,10,16.91,clear sky
618,Lazaro Cardenas,MX,17.9583,-102.2,80.11,57,0,8.46,clear sky
619,Dolores,AR,-36.3132,-57.6792,59.4,92,0,6.89,clear sky
620,Hermosillo,MX,29.0667,-110.9667,93.99,12,0,7.0,clear sky
621,Ulaanbaatar,MN,47.9077,106.8832,28.4,69,0,2.24,clear sky
622,Forbes,AU,-33.3833,148.0167,76.3,42,0,4.43,clear sky
623,Severomorsk,RU,69.0689,33.4162,32.0,74,75,8.95,light rain and snow
624,Kilrush,IE,52.6397,-9.4833,41.0,87,0,1.28,clear sky
625,Knysna,ZA,-34.0363,23.0471,60.8,72,0,3.44,clear sky
626,Valparaiso,CL,-33.0393,-71.6273,57.0,94,90,6.91,mist
627,Ciudad Del Maiz,MX,22.4,-99.6,64.0,53,98,17.0,overcast clouds
628,Priiskovyy,RU,51.9333,116.6333,37.54,52,16,8.59,few clouds
629,Korla,CN,41.7597,86.1469,46.94,28,26,13.11,scattered clouds
630,Massaguet,TD,12.4755,15.4365,80.6,12,100,10.36,overcast clouds
631,Kahului,US,20.8947,-156.47,77.0,69,40,16.11,scattered clouds
632,Lleida,ES,41.6167,0.6167,52.0,71,0,9.22,clear sky
633,Coxim,BR,-18.5067,-54.76,78.06,65,50,2.44,scattered clouds
634,Humaita,BR,-7.5061,-63.0208,74.84,96,100,1.79,light rain
635,Araceli,PH,10.5529,119.9913,82.87,71,10,14.94,clear sky
636,Noumea,NC,-22.2763,166.4572,82.4,69,90,12.66,overcast clouds
637,Mafeteng,LS,-29.823,27.2374,51.85,50,3,2.01,clear sky
638,Rayong,TH,12.8333,101.4333,89.01,73,100,6.49,moderate rain
639,Chapais,CA,49.7834,-74.8492,30.2,40,40,4.61,scattered clouds
640,Pitimbu,BR,-7.4706,-34.8086,75.2,100,0,6.91,clear sky
641,Ramshir,IR,30.8946,49.4092,60.8,51,0,9.22,clear sky
642,Podyuga,RU,61.095,40.8647,25.66,98,91,3.74,overcast clouds
643,Bolitoc,PH,15.7395,119.8769,85.32,56,3,2.51,clear sky
644,Buala,SB,-8.145,159.5921,85.1,71,100,7.54,light rain
645,Poum,NC,-20.2333,164.0167,80.6,82,96,21.05,overcast clouds
646,Malakal,SS,9.5334,31.6605,86.83,15,26,10.6,scattered clouds
647,Evensk,RU,61.95,159.2333,12.15,66,71,11.36,broken clouds
648,Toora-Khem,RU,52.4675,96.11,27.39,83,100,1.57,overcast clouds
649,Staraya Mayna,RU,54.6,48.95,33.8,100,90,11.18,light rain and snow
650,Olafsvik,IS,64.8945,-23.7142,28.4,72,50,26.71,light snow
651,Quatre Cocos,MU,-20.2078,57.7625,79.0,89,40,4.61,light rain
652,Miri,MY,4.4148,114.0089,78.8,83,20,4.61,few clouds
653,Todos Santos,MX,23.45,-110.2167,73.0,83,92,4.72,overcast clouds
654,Honningsvag,NO,70.9821,25.9704,32.25,82,100,22.12,light snow
655,Zhezkazgan,KZ,47.8043,67.7144,35.96,76,100,13.85,overcast clouds
656,Elizabeth City,US,36.2946,-76.2511,44.01,61,1,5.59,clear sky
657,Flinders,AU,-34.5833,150.8552,82.0,59,5,1.99,clear sky
658,Kudat,MY,6.8837,116.8477,84.2,84,20,4.61,few clouds
659,Sangar,RU,63.9242,127.4739,-9.76,95,92,2.51,overcast clouds
660,Bin Qirdan,TN,33.1378,11.2197,63.72,80,19,15.08,few clouds
661,Presque Isle,US,46.6811,-68.0159,30.2,74,1,4.61,clear sky
662,Uirauna,BR,-6.5183,-38.4122,75.9,67,7,5.1,clear sky
663,Bafoulabe,ML,13.8065,-10.8321,88.48,9,6,2.46,clear sky
664,San Cristobal,VE,7.7669,-72.225,80.6,78,75,4.61,broken clouds
665,Srivardhan,IN,18.0333,73.0167,74.12,83,88,4.05,overcast clouds
666,Rawson,AR,-43.3002,-65.1023,69.62,57,72,8.75,broken clouds
667,Bollnas,SE,61.3482,16.3946,39.0,57,19,5.93,few clouds
668,Paravur,IN,8.7833,76.7,80.6,83,20,8.05,mist
669,Novikovo,RU,51.1537,37.8879,34.86,81,26,3.09,scattered clouds
670,Kolokani,ML,13.5728,-8.0339,79.14,7,8,6.69,clear sky
671,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,35.6,87,90,24.61,light rain and snow
672,Lodja,CD,-3.4833,23.4333,69.24,97,43,0.96,scattered clouds
673,Maroua,CM,10.591,14.3159,80.6,13,99,7.81,overcast clouds
674,Ancud,CL,-41.8697,-73.8203,50.0,87,0,2.89,clear sky
675,Elban,RU,50.1018,136.5094,35.51,36,0,4.09,clear sky
676,Northam,GB,51.0333,-4.2167,37.99,89,1,1.99,clear sky
677,Lata,PT,40.1629,-8.3327,53.01,92,0,3.4,clear sky
678,West Wendover,US,40.7391,-114.0733,71.6,13,1,3.44,clear sky
679,Raudeberg,NO,61.9875,5.1352,44.01,86,98,27.83,overcast clouds
680,San Jeronimo,PE,-11.9472,-75.2829,51.17,84,100,4.38,moderate rain
